what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331560028628
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1331560033611
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1331560036211
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331560039461
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331560101340
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331560105255
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.window.preferences",1331560134575
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331560134591
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1331560141713
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331560147237
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331560148163
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331560157888
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331560159062
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331560166964
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.window.preferences",1331560168331
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331560168347
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331560168895
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331560356505
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331560359655
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.window.preferences",1331560395196
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331560395209
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331560396775
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331560480518
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331560485759
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.properties",1331560494782
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331560494793
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331560498806
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331560499288
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1331560503676
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331560505765
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.properties",1331560507044
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331560507061
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331560510264
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.properties",1331560511226
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331560511244
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1331560511986
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331560512626
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.properties",1331560744050
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331560744063
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331560751023
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331560780485
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331560781442
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331560844598
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1331560846872
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1331560851485
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331560851915
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331560887700
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1331560891306
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331560892310
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1331560896402
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1331560903157
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.properties",1331560964601
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331560964613
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1331560965982
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331560969815
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1331560972483
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.properties",1331560973719
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331560973736
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331560975341
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331561578422
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1331561581012
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331561582425
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.properties",1331561615316
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331561615331
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331561625524
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1331561637423
started,bundle,org.eclipse.cdt.msw.build,1.0.0.201202111925,"org.eclipse.cdt.msw.build",1331561639732
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.properties",1331561640238
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331561640252
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331561644316
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331561644745
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1331561647411
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331561654698
started,bundle,org.eclipse.cdt.build.crossgcc,1.0.2.201202111925,"org.eclipse.cdt.build.crossgcc",1331561684573
started,bundle,org.eclipse.linuxtools.cdt.autotools.ui,1.0.1.201202152032,"org.eclipse.linuxtools.cdt.autotools.ui",1331561684785
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.window.preferences",1331561694952
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331561694966
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1331561695803
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331561697451
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1331561706358
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.properties",1331561709679
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331561709697
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331561711087
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.properties",1331561809419
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331561809432
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1331561855937
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331561858629
no handler,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1331561860268
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.properties",1331561951798
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331561951816
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331561952999
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.properties",1331561954341
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331561954358
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1331561955100
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331561956157
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.properties",1331567292208
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331567292227
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331567300988
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331567301444
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1331567303165
closed,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331567424969
stopped,bundle,org.eclipse.cdt.build.crossgcc,1.0.2.201202111925,"org.eclipse.cdt.build.crossgcc",1331567425372
stopped,bundle,org.eclipse.cdt.codan.checkers.ui,1.0.0.201202111925,"org.eclipse.cdt.codan.checkers.ui",1331567425373
stopped,bundle,org.eclipse.cdt.codan.checkers,1.0.1.201202111925,"org.eclipse.cdt.codan.checkers",1331567425373
stopped,bundle,org.eclipse.cdt.codan.ui.cxx,2.0.0.201202111925,"org.eclipse.cdt.codan.ui.cxx",1331567425373
stopped,bundle,org.eclipse.cdt.codan.core.cxx,1.0.0.201202111925,"org.eclipse.cdt.codan.core.cxx",1331567425373
stopped,bundle,org.eclipse.cdt.launch.remote,2.3.0.201202111925,"org.eclipse.cdt.launch.remote",1331567425374
stopped,bundle,org.eclipse.cdt.debug.mi.ui,6.1.1.201202111925,"org.eclipse.cdt.debug.mi.ui",1331567425376
stopped,bundle,org.eclipse.cdt.debug.mi.core,7.1.1.201202111925,"org.eclipse.cdt.debug.mi.core",1331567425376
stopped,bundle,org.eclipse.cdt.debug.ui.memory.memorybrowser,1.2.100.201202111925,"org.eclipse.cdt.debug.ui.memory.memorybrowser",1331567425377
stopped,bundle,org.eclipse.cdt.debug.ui.memory.search,1.2.1.201202111925,"org.eclipse.cdt.debug.ui.memory.search",1331567425381
stopped,bundle,org.eclipse.cdt.dsf.gdb.ui,2.2.1.201202111925,"org.eclipse.cdt.dsf.gdb.ui",1331567425382
stopped,bundle,org.eclipse.cdt.dsf.ui,2.2.1.201202111925,"org.eclipse.cdt.dsf.ui",1331567425383
stopped,bundle,org.eclipse.cdt.gdb.ui,7.0.0.201202111925,"org.eclipse.cdt.gdb.ui",1331567425383
stopped,bundle,org.eclipse.cdt.dsf.gdb,4.0.2.201202111925,"org.eclipse.cdt.dsf.gdb",1331567425384
stopped,bundle,org.eclipse.cdt.launch,7.0.0.201202111925,"org.eclipse.cdt.launch",1331567425387
stopped,bundle,org.eclipse.cdt.debug.ui,7.1.2.201202111925,"org.eclipse.cdt.debug.ui",1331567425387
stopped,bundle,org.eclipse.cdt.debug.ui.memory.traditional,1.2.1.201202111925,"org.eclipse.cdt.debug.ui.memory.traditional",1331567425387
stopped,bundle,org.eclipse.cdt.dsf,2.2.0.201202111925,"org.eclipse.cdt.dsf",1331567425388
stopped,bundle,org.eclipse.cdt.debug.core,7.1.0.201202111925,"org.eclipse.cdt.debug.core",1331567425392
stopped,bundle,org.eclipse.linuxtools.cdt.autotools.ui,1.0.1.201202152032,"org.eclipse.linuxtools.cdt.autotools.ui",1331567425393
stopped,bundle,org.eclipse.linuxtools.cdt.autotools.core,1.0.2.201202152032,"org.eclipse.linuxtools.cdt.autotools.core",1331567425393
stopped,bundle,org.rtems.cdt,1.4.0.200911301509,"org.rtems.cdt",1331567425393
stopped,bundle,org.eclipse.cdt.managedbuilder.ui,8.0.2.201202111925,"org.eclipse.cdt.managedbuilder.ui",1331567425393
stopped,bundle,org.eclipse.cdt.make.ui,7.1.2.201202111925,"org.eclipse.cdt.make.ui",1331567425393
stopped,bundle,org.eclipse.cdt.managedbuilder.gnu.ui,8.0.2.201202111925,"org.eclipse.cdt.managedbuilder.gnu.ui",1331567425393
stopped,bundle,org.eclipse.cdt.msw.build,1.0.0.201202111925,"org.eclipse.cdt.msw.build",1331567425393
stopped,bundle,org.eclipse.cdt.managedbuilder.core,8.0.2.201202111925,"org.eclipse.cdt.managedbuilder.core",1331567425393
stopped,bundle,org.eclipse.cdt.make.core,7.1.2.201202111925,"org.eclipse.cdt.make.core",1331567425393
stopped,bundle,org.eclipse.cdt.mylyn.ui,3.6.0.v20110608-1400,"org.eclipse.cdt.mylyn.ui",1331567425393
stopped,bundle,org.eclipse.cdt.codan.ui,2.0.1.201202111925,"org.eclipse.cdt.codan.ui",1331567425393
stopped,bundle,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui",1331567425394
stopped,bundle,org.eclipse.cdt.core,5.3.2.201202111925,"org.eclipse.cdt.core",1331567425394
stopped,bundle,org.eclipse.egit.ui,1.3.0.201202151440-r,"org.eclipse.egit.ui",1331567425394
stopped,bundle,org.eclipse.egit.core,1.3.0.201202151440-r,"org.eclipse.egit.core",1331567425394
stopped,bundle,org.eclipse.equinox.p2.ui.sdk,1.0.200.v20110815-1419,"org.eclipse.equinox.p2.ui.sdk",1331567425398
stopped,bundle,org.eclipse.rse.importexport,1.2.200.v201105021534,"org.eclipse.rse.importexport",1331567425402
stopped,bundle,org.eclipse.rse.subsystems.shells.telnet,1.2.200.v201101042155,"org.eclipse.rse.subsystems.shells.telnet",1331567425402
stopped,bundle,org.eclipse.rse.shells.ui,3.0.301.R33x_v201107181530,"org.eclipse.rse.shells.ui",1331567425403
stopped,bundle,org.eclipse.rse.files.ui,3.2.1.R33x_v201109141647,"org.eclipse.rse.files.ui",1331567425404
stopped,bundle,org.eclipse.rse.processes.ui,3.0.300.v201101042155,"org.eclipse.rse.processes.ui",1331567425404
stopped,bundle,org.eclipse.search,3.7.0.v20110928-1504,"org.eclipse.search",1331567425409
stopped,bundle,org.eclipse.mylyn.commons.team,0.8.0.v20110608-1400,"org.eclipse.mylyn.commons.team",1331567425410
stopped,bundle,org.eclipse.mylyn.team.ui,3.6.1.v20110825-0100,"org.eclipse.mylyn.team.ui",1331567425411
stopped,bundle,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.resources",1331567425411
stopped,bundle,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring",1331567425414
stopped,bundle,org.eclipse.mylyn.bugzilla.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.bugzilla.ui",1331567425414
stopped,bundle,org.eclipse.mylyn.ide.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.ide.ui",1331567425415
stopped,bundle,org.eclipse.mylyn.resources.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.resources.ui",1331567425416
stopped,bundle,org.eclipse.mylyn.wikitext.tasks.ui,1.5.0.v20110608-1400,"org.eclipse.mylyn.wikitext.tasks.ui",1331567425417
stopped,bundle,org.eclipse.mylyn.context.ui,3.6.1.v20120112-0100,"org.eclipse.mylyn.context.ui",1331567425417
stopped,bundle,org.eclipse.mylyn.help.ui,3.6.1.v20110830-0100,"org.eclipse.mylyn.help.ui",1331567425418
stopped,bundle,org.eclipse.mylyn.tasks.bugs,3.6.1.v20110825-0100,"org.eclipse.mylyn.tasks.bugs",1331567425421
stopped,bundle,org.eclipse.mylyn.tasks.ui,3.6.5.v20120215-0100,"org.eclipse.mylyn.tasks.ui",1331567425423
stopped,bundle,org.eclipse.team.cvs.ui,3.3.401.v20120126-1227,"org.eclipse.team.cvs.ui",1331567425423
stopped,bundle,org.eclipse.team.ui,3.6.101.R37x_v20111109-0800,"org.eclipse.team.ui",1331567425423
stopped,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1331567425423
stopped,bundle,org.eclipse.cdt.debug.ui.memory.transport,2.1.0.201202111925,"org.eclipse.cdt.debug.ui.memory.transport",1331567425424
stopped,bundle,org.eclipse.ui.externaltools,3.2.0.v20111007_r372,"org.eclipse.ui.externaltools",1331567425424
activated,perspective,org.eclipse.cdt.ui,,"org.eclipse.cdt.ui.CPerspective",1331568067662
started,bundle,org.eclipse.osgi,3.7.2.v20120110-1415,"org.eclipse.osgi",1331568067664
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20110815-1438,"org.eclipse.equinox.simpleconfigurator",1331568067664
started,bundle,com.ibm.icu,4.4.2.v20110823,"com.ibm.icu",1331568067665
started,bundle,org.eclipse.cdt.codan.checkers,1.0.1.201202111925,"org.eclipse.cdt.codan.checkers",1331568067665
started,bundle,org.eclipse.cdt.codan.core,2.0.0.201202111925,"org.eclipse.cdt.codan.core",1331568067667
started,bundle,org.eclipse.cdt.codan.core.cxx,1.0.0.201202111925,"org.eclipse.cdt.codan.core.cxx",1331568067667
started,bundle,org.eclipse.cdt.codan.ui.cxx,2.0.0.201202111925,"org.eclipse.cdt.codan.ui.cxx",1331568067667
started,bundle,org.eclipse.cdt.core,5.3.2.201202111925,"org.eclipse.cdt.core",1331568067668
started,bundle,org.eclipse.cdt.make.core,7.1.2.201202111925,"org.eclipse.cdt.make.core",1331568067669
started,bundle,org.eclipse.cdt.make.ui,7.1.2.201202111925,"org.eclipse.cdt.make.ui",1331568067670
started,bundle,org.eclipse.cdt.managedbuilder.core,8.0.2.201202111925,"org.eclipse.cdt.managedbuilder.core",1331568067670
started,bundle,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui",1331568067672
started,bundle,org.eclipse.core.contenttype,3.4.100.v20110423-0524,"org.eclipse.core.contenttype",1331568067672
started,bundle,org.eclipse.core.databinding.observable,1.4.0.I20110222-0800,"org.eclipse.core.databinding.observable",1331568067673
started,bundle,org.eclipse.core.expressions,3.4.300.v20110228,"org.eclipse.core.expressions",1331568067674
started,bundle,org.eclipse.core.filebuffers,3.5.200.v20110928-1504,"org.eclipse.core.filebuffers",1331568067674
started,bundle,org.eclipse.core.filesystem,1.3.100.v20110423-0524,"org.eclipse.core.filesystem",1331568067675
started,bundle,org.eclipse.core.jobs,3.5.101.v20120113-1953,"org.eclipse.core.jobs",1331568067675
started,bundle,org.eclipse.core.net,1.2.100.I20110511-0800,"org.eclipse.core.net",1331568067676
started,bundle,org.eclipse.core.resources,3.7.101.v20120125-1505,"org.eclipse.core.resources",1331568067676
started,bundle,org.eclipse.core.runtime,3.7.0.v20110110,"org.eclipse.core.runtime",1331568067678
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1331568067678
