what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.equinox.p2.metadata,2.1.0.v20110815-1419,"org.eclipse.equinox.p2.metadata",1335618665197
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.2.0.v20110815-1419,"org.eclipse.equinox.p2.metadata.repository",1335618665201
started,bundle,org.eclipse.equinox.p2.operations,2.1.1.R37x_v20111111,"org.eclipse.equinox.p2.operations",1335618665202
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.100.v20110815-1419,"org.eclipse.equinox.p2.reconciler.dropins",1335618665204
started,bundle,org.eclipse.equinox.p2.repository,2.1.1.v20120113-1346,"org.eclipse.equinox.p2.repository",1335618665207
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.100.v20110815-1419,"org.eclipse.equinox.p2.ui.sdk.scheduler",1335618665214
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.200.v20110815-1419,"org.eclipse.equinox.p2.updatechecker",1335618665214
started,bundle,org.eclipse.equinox.preferences,3.4.2.v20120111-2020,"org.eclipse.equinox.preferences",1335618665222
started,bundle,org.eclipse.equinox.registry,3.5.101.R37x_v20110810-1611,"org.eclipse.equinox.registry",1335618665233
started,bundle,org.eclipse.equinox.security,1.1.1.R37x_v20110822-1018,"org.eclipse.equinox.security",1335618665247
started,bundle,org.eclipse.equinox.util,1.0.300.v20110502,"org.eclipse.equinox.util",1335618665250
started,bundle,org.eclipse.help,3.5.100.v20110426,"org.eclipse.help",1335618665264
started,bundle,org.eclipse.jface,3.7.0.v20110928-1505,"org.eclipse.jface",1335618665272
started,bundle,org.eclipse.jgit,1.3.0.201202151440-r,"org.eclipse.jgit",1335618665272
started,bundle,org.eclipse.jsch.core,1.1.300.I20110514-0800,"org.eclipse.jsch.core",1335618665278
started,bundle,org.eclipse.ltk.core.refactoring,3.5.201.r372_v20111101-0700,"org.eclipse.ltk.core.refactoring",1335618665279
started,bundle,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring",1335618665287
started,bundle,org.eclipse.mylyn.bugzilla.core,3.6.5.v20120123-0100,"org.eclipse.mylyn.bugzilla.core",1335618665298
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.bugzilla.ui",1335618665301
started,bundle,org.eclipse.mylyn.commons.identity,0.8.0.v20110608-1400,"org.eclipse.mylyn.commons.identity",1335618665302
started,bundle,org.eclipse.mylyn.commons.net,3.6.0.v20110608-1400,"org.eclipse.mylyn.commons.net",1335618665302
started,bundle,org.eclipse.mylyn.commons.ui,3.6.1.v20110720-0100,"org.eclipse.mylyn.commons.ui",1335618665307
started,bundle,org.eclipse.mylyn.context.core,3.6.1.v20110720-0100,"org.eclipse.mylyn.context.core",1335618665314
started,bundle,org.eclipse.mylyn.context.ui,3.6.1.v20120112-0100,"org.eclipse.mylyn.context.ui",1335618665328
started,bundle,org.eclipse.mylyn.monitor.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.monitor.ui",1335618665333
started,bundle,org.eclipse.mylyn.tasks.ui,3.6.5.v20120215-0100,"org.eclipse.mylyn.tasks.ui",1335618665349
started,bundle,org.eclipse.mylyn.team.ui,3.6.1.v20110825-0100,"org.eclipse.mylyn.team.ui",1335618665358
started,bundle,org.eclipse.search,3.7.0.v20110928-1504,"org.eclipse.search",1335618665370
started,bundle,org.eclipse.team.core,3.6.0.I20110525-0800,"org.eclipse.team.core",1335618665376
started,bundle,org.eclipse.team.cvs.core,3.3.400.I20110510-0800,"org.eclipse.team.cvs.core",1335618665386
started,bundle,org.eclipse.team.cvs.ui,3.3.401.v20120126-1227,"org.eclipse.team.cvs.ui",1335618665404
started,bundle,org.eclipse.team.ui,3.6.101.R37x_v20111109-0800,"org.eclipse.team.ui",1335618665417
started,bundle,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui",1335618665427
started,bundle,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console",1335618665434
started,bundle,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.editors",1335618665444
started,bundle,org.eclipse.ui.forms,3.5.101.v20111011-1919,"org.eclipse.ui.forms",1335618665453
started,bundle,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.ide",1335618665460
started,bundle,org.eclipse.ui.navigator,3.5.101.v20120106-1355,"org.eclipse.ui.navigator",1335618665473
started,bundle,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.resources",1335618665481
started,bundle,org.eclipse.ui.net,1.2.100.v20111208-1155,"org.eclipse.ui.net",1335618665482
started,bundle,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views",1335618665495
started,bundle,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"org.eclipse.ui.workbench",1335618665503
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.workbench.texteditor",1335618665513
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1335618665521
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1335618665549
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1335618665560
os,sysinfo,,,"linux",1335618665567
arch,sysinfo,,,"x86",1335618665567
ws,sysinfo,,,"gtk",1335618665567
locale,sysinfo,,,"en_US",1335618665567
processors,sysinfo,,,"1",1335618665567
java.runtime.name,sysinfo,,,"OpenJDK Runtime Environment",1335618665567
java.runtime.version,sysinfo,,,"1.6.0_22-b22",1335618665567
java.specification.name,sysinfo,,,"Java Platform API Specification",1335618665567
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1335618665567
java.specification.version,sysinfo,,,"1.6",1335618665567
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1335618665567
java.version,sysinfo,,,"1.6.0_22",1335618665567
java.vm.info,sysinfo,,,"mixed mode",1335618665567
java.vm.name,sysinfo,,,"OpenJDK Client VM",1335618665567
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1335618665567
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1335618665567
java.vm.specification.version,sysinfo,,,"1.0",1335618665567
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1335618665567
java.vm.version,sysinfo,,,"20.0-b11",1335618665567
opened,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1335618666314
started,bundle,org.eclipse.epp.usagedata.ui,1.3.1.R201106061540,"org.eclipse.epp.usagedata.ui",1335618666649
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335618669246
