what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331568090038
started,bundle,org.eclipse.cdt.managedbuilder.gnu.ui,8.0.2.201202111925,"org.eclipse.cdt.managedbuilder.gnu.ui",1331568095556
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331568096201
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331568096650
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1331568099199
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1331568110147
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1331568111244
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1331568111298
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1331568111482
started,bundle,org.eclipse.cdt.codan.ui,2.0.1.201202111925,"org.eclipse.cdt.codan.ui",1331568112023
started,bundle,org.eclipse.cdt.codan.checkers.ui,1.0.0.201202111925,"org.eclipse.cdt.codan.checkers.ui",1331568112423
executed,command,,,"AUTOGEN:::org.eclipse.ui.texteditor.ruler.actions/org.eclipse.cdt.internal.ui.text.correction.CSelectRulerAction",1331568120788
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1331568130479
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331568142438
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331568357266
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331568362863
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331568455216
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331568464840
started,bundle,org.eclipse.linuxtools.cdt.autotools.ui,1.0.1.201202152032,"org.eclipse.linuxtools.cdt.autotools.ui",1331568475515
started,bundle,org.eclipse.cdt.managedbuilder.ui,8.0.2.201202111925,"org.eclipse.cdt.managedbuilder.ui",1331568483980
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.window.preferences",1331568522502
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331568522527
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1331568525001
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331568526066
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.properties",1331568531913
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331568531931
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1331568533054
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1331568536096
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331568539980
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331568540377
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1331568543256
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331568546780
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.properties",1331568548361
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331568548376
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1331568548951
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331568549954
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.properties",1331568562600
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331568562615
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331568564616
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331568565305
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1331568568134
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1331568575635
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331568598525
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1331568608281
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.window.preferences",1331568610967
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331568610994
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331568678356
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1331568681677
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.window.preferences",1331568765189
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331568765204
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1331568826176
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordPrevious",1331568827041
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1331568828319
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331568832102
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331568832644
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331568856610
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331568887676
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331569615849
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331569883688
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1331569901551
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331569903157
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331569903710
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1331569929558
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.lineStart",1331569932619
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1331569932948
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1331569935025
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1331569938831
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331569941589
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331569942270
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1331569947694
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1331569949269
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331569951253
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331569951801
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1331569954983
closed,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1331569963824
started,bundle,org.eclipse.cdt.mylyn.ui,3.6.0.v20110608-1400,"org.eclipse.cdt.mylyn.ui",1331569963861
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.close",1331569963911
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1331569969210
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1331569969858
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1331569969959
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331569972625
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331569977361
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331569989417
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331570066723
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1331570072938
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331570073860
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.properties",1331570078044
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331570078066
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331570079321
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331570183582
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1331570185237
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1331570186248
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1331570186475
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1331570186602
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1331570186928
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331570196501
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331570198242
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331570202672
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331570204035
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331570205808
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331570206547
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1331570212514
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331570215121
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331570215774
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1331570219599
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1331570230408
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1331570233655
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331570234616
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.properties",1331570249474
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331570249514
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1331570250607
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331570252253
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331570252945
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1331570254555
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1331570267666
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordPrevious",1331570268647
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordPrevious",1331570268804
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordPrevious",1331570268933
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordPrevious",1331570269044
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordPrevious",1331570269167
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordPrevious",1331570269283
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordPrevious",1331570269411
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordPrevious",1331570269538
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordPrevious",1331570269661
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordPrevious",1331570269784
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordPrevious",1331570270031
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordPrevious",1331570270257
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordPrevious",1331570270756
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordPrevious",1331570270791
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordPrevious",1331570270824
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordPrevious",1331570270858
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordPrevious",1331570270891
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordPrevious",1331570270924
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordPrevious",1331570270957
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordPrevious",1331570270991
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordPrevious",1331570271025
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordNext",1331570271322
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordNext",1331570271476
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordNext",1331570271631
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordPrevious",1331570271877
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordPrevious",1331570272061
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1331570274558
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1331570278125
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331570280453
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331570281087
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1331570281868
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1331570288066
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1331570288325
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1331570288858
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331570288899
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1331570289122
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331570291641
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1331570295325
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331570299589
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331570300381
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1331570308789
closed,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1331570308792
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1331570311864
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1331570319190
opened,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1331570321938
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1331570321984
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1331570322061
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331570322767
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331570323169
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331570333449
