what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1333763437300
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1333763439101
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildAll",1333763449188
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333763449641
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333763452475
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1333763455012
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1333763460783
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordPrevious",1333763465873
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordPrevious",1333763466969
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1333763467325
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1333763467753
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1333763469372
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1333763471986
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1333763473223
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1333763475289
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333763476435
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333763478747
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1333763480695
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1333763485429
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1333763490571
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1333763491221
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333763493133
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333763495764
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1333763503459
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1333763504300
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1333763508256
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333763512411
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333763514869
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1333763516718
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1333763521653
started,bundle,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui",1333763524340
started,bundle,org.eclipse.cdt.debug.ui,7.1.2.201202111925,"org.eclipse.cdt.debug.ui",1333763524468
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333763524590
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333763524958
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333763525008
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333763527714
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333763532530
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333763534714
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333763535104
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333763556842
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1333763570012
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333763576421
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333763579112
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1333763581063
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333763587604
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333763613987
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1333763616891
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1333763624937
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333763627730
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333763630125
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333763635445
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333763651413
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.deletePreviousWord",1333763665767
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1333763693831
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1333763699727
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333763709250
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333763711741
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1333763733362
executed,command,org.eclipse.uactivated,perspective,org.eclipse.cdt.ui,,"org.eclipse.cdt.ui.CPerspective",1333822820498
started,bundle,org.eclipse.osgi,3.7.2.v20120110-1415,"org.eclipse.osgi",1333822820499
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20110815-1438,"org.eclipse.equinox.simpleconfigurator",1333822820499
started,bundle,com.ibm.icu,4.4.2.v20110823,"com.ibm.icu",1333822820506
started,bundle,org.eclipse.cdt.codan.checkers,1.0.1.201202111925,"org.eclipse.cdt.codan.checkers",1333822820518
started,bundle,org.eclipse.cdt.codan.core,2.0.0.201202111925,"org.eclipse.cdt.codan.core",1333822820520
started,bundle,org.eclipse.cdt.codan.core.cxx,1.0.0.201202111925,"org.eclipse.cdt.codan.core.cxx",1333822820520
started,bundle,org.eclipse.cdt.codan.ui.cxx,2.0.0.201202111925,"org.eclipse.cdt.codan.ui.cxx",1333822820521
started,bundle,org.eclipse.cdt.core,5.3.2.201202111925,"org.eclipse.cdt.core",1333822820527
started,bundle,org.eclipse.cdt.make.core,7.1.2.201202111925,"org.eclipse.cdt.make.core",1333822820537
started,bundle,org.eclipse.cdt.make.ui,7.1.2.201202111925,"org.eclipse.cdt.make.ui",1333822820547
started,bundle,org.eclipse.cdt.managedbuilder.core,8.0.2.201202111925,"org.eclipse.cdt.managedbuilder.core",1333822820562
started,bundle,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui",1333822820580
started,bundle,org.eclipse.core.contenttype,3.4.100.v20110423-0524,"org.eclipse.core.contenttype",1333822820591
started,bundle,org.eclipse.core.databinding.observable,1.4.0.I20110222-0800,"org.eclipse.core.databinding.observable",1333822820604
started,bundle,org.eclipse.core.expressions,3.4.300.v20110228,"org.eclipse.core.expressions",1333822820616
started,bundle,org.eclipse.core.filebuffers,3.5.200.v20110928-1504,"org.eclipse.core.filebuffers",1333822820618
started,bundle,org.eclipse.core.filesystem,1.3.100.v20110423-0524,"org.eclipse.core.filesystem",1333822820632
started,bundle,org.eclipse.core.jobs,3.5.101.v20120113-1953,"org.eclipse.core.jobs",1333822820664
started,bundle,org.eclipse.core.net,1.2.100.I20110511-0800,"org.eclipse.core.net",1333822820666
started,bundle,org.eclipse.core.resources,3.7.101.v20120125-1505,"org.eclipse.core.resources",1333822820680
started,bundle,org.eclipse.core.runtime,3.7.0.v20110110,"org.eclipse.core.runtime",1333822820681
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1333822820683
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20110110,"org.eclipse.core.runtime.compatibility.auth",1333822820697
started,bundle,org.eclipse.egit.core,1.3.0.201202151440-r,"org.eclipse.egit.core",1333822820701
started,bundle,org.eclipse.egit.ui,1.3.0.201202151440-r,"org.eclipse.egit.ui",1333822820716
started,bundle,org.eclipse.epp.mpc.ui,1.1.1.I20110907-0947,"org.eclipse.epp.mpc.ui",1333822820718
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.1.R201106061540,"org.eclipse.epp.usagedata.gathering",1333822820719
started,bundle,org.eclipse.epp.usagedata.recording,1.3.1.R201106061540,"org.eclipse.epp.usagedata.recording",1333822820720
started,bundle,org.eclipse.equinox.app,1.3.100.v20110321,"org.eclipse.equinox.app",1333822820728
started,bundle,org.eclipse.equinox.common,3.6.0.v20110523,"org.eclipse.equinox.common",1333822820730
started,bundle,org.eclipse.equinox.ds,1.3.1.R37x_v20110701,"org.eclipse.equinox.ds",1333822820740
started,bundle,org.eclipse.equinox.event,1.2.100.v20110502,"org.eclipse.equinox.event",1333822820748
started,bundle,org.eclipse.equinox.p2.core,2.1.1.v20120113-1346,"org.eclipse.equinox.p2.core",1333822820748
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.300.v20110815-1419,"org.eclipse.equinox.p2.directorywatcher",1333822820756
started,bundle,org.eclipse.equinox.p2.engine,2.1.1.R37x_v20111003,"org.eclipse.equinox.p2.engine",1333822820764
started,bundle,org.eclipse.equinox.p2.metadata,2.1.0.v20110815-1419,"org.eclipse.equinox.p2.metadata",1333822820776
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.2.0.v20110815-1419,"org.eclipse.equinox.p2.metadata.repository",1333822820778
started,bundle,org.eclipse.equinox.p2.operations,2.1.1.R37x_v20111111,"org.eclipse.equinox.p2.operations",1333822820779
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.100.v20110815-1419,"org.eclipse.equinox.p2.reconciler.dropins",1333822820780
started,bundle,org.eclipse.equinox.p2.repository,2.1.1.v20120113-1346,"org.eclipse.equinox.p2.repository",1333822820782
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.100.v20110815-1419,"org.eclipse.equinox.p2.ui.sdk.scheduler",1333822820786
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.200.v20110815-1419,"org.eclipse.equinox.p2.updatechecker",1333822820786
started,bundle,org.eclipse.equinox.preferences,3.4.2.v20120111-2020,"org.eclipse.equinox.preferences",1333822820799
started,bundle,org.eclipse.equinox.registry,3.5.101.R37x_v20110810-1611,"org.eclipse.equinox.registry",1333822820811
started,bundle,org.eclipse.equinox.security,1.1.1.R37x_v20110822-1018,"org.eclipse.equinox.security",1333822820825
started,bundle,org.eclipse.equinox.util,1.0.300.v20110502,"org.eclipse.equinox.util",1333822820828
started,bundle,org.eclipse.help,3.5.100.v20110426,"org.eclipse.help",1333822820842
started,bundle,org.eclipse.jface,3.7.0.v20110928-1505,"org.eclipse.jface",1333822820850
started,bundle,org.eclipse.jgit,1.3.0.201202151440-r,"org.eclipse.jgit",1333822820851
started,bundle,org.eclipse.jsch.core,1.1.300.I20110514-0800,"org.eclipse.jsch.core",1333822820855
started,bundle,org.eclipse.ltk.core.refactoring,3.5.201.r372_v20111101-0700,"org.eclipse.ltk.core.refactoring",1333822820858
started,bundle,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring",1333822820866
started,bundle,org.eclipse.mylyn.bugzilla.core,3.6.5.v20120123-0100,"org.eclipse.mylyn.bugzilla.core",1333822820877
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.bugzilla.ui",1333822820880
started,bundle,org.eclipse.mylyn.commons.identity,0.8.0.v20110608-1400,"org.eclipse.mylyn.commons.identity",1333822820880
started,bundle,org.eclipse.mylyn.commons.net,3.6.0.v20110608-1400,"org.eclipse.mylyn.commons.net",1333822820880
started,bundle,org.eclipse.mylyn.commons.ui,3.6.1.v20110720-0100,"org.eclipse.mylyn.commons.ui",1333822820894
started,bundle,org.eclipse.mylyn.context.core,3.6.1.v20110720-0100,"org.eclipse.mylyn.context.core",1333822820901
started,bundle,org.eclipse.mylyn.context.ui,3.6.1.v20120112-0100,"org.eclipse.mylyn.context.ui",1333822820914
started,bundle,org.eclipse.mylyn.monitor.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.monitor.ui",1333822820918
started,bundle,org.eclipse.mylyn.tasks.ui,3.6.5.v20120215-0100,"org.eclipse.mylyn.tasks.ui",1333822820927
started,bundle,org.eclipse.mylyn.team.ui,3.6.1.v20110825-0100,"org.eclipse.mylyn.team.ui",1333822820936
started,bundle,org.eclipse.search,3.7.0.v20110928-1504,"org.eclipse.search",1333822820948
started,bundle,org.eclipse.team.core,3.6.0.I20110525-0800,"org.eclipse.team.core",1333822820954
started,bundle,org.eclipse.team.cvs.core,3.3.400.I20110510-0800,"org.eclipse.team.cvs.core",1333822820964
started,bundle,org.eclipse.team.cvs.ui,3.3.401.v20120126-1227,"org.eclipse.team.cvs.ui",1333822820981
started,bundle,org.eclipse.team.ui,3.6.101.R37x_v20111109-0800,"org.eclipse.team.ui",1333822820995
started,bundle,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui",1333822821007
started,bundle,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console",1333822821012
started,bundle,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.editors",1333822821023
started,bundle,org.eclipse.ui.forms,3.5.101.v20111011-1919,"org.eclipse.ui.forms",1333822821031
started,bundle,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.ide",1333822821039
started,bundle,org.eclipse.ui.navigator,3.5.101.v20120106-1355,"org.eclipse.ui.navigator",1333822821051
started,bundle,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.resources",1333822821058
started,bundle,org.eclipse.ui.net,1.2.100.v20111208-1155,"org.eclipse.ui.net",1333822821060
started,bundle,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views",1333822821073
started,bundle,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"org.eclipse.ui.workbench",1333822821089
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.workbench.texteditor",1333822821100
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1333822821108
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1333822821136
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1333822821147
os,sysinfo,,,"linux",1333822821154
arch,sysinfo,,,"x86",1333822821154
ws,sysinfo,,,"gtk",1333822821154
locale,sysinfo,,,"en_US",1333822821154
processors,sysinfo,,,"1",1333822821155
java.runtime.name,sysinfo,,,"OpenJDK Runtime Environment",1333822821155
java.runtime.version,sysinfo,,,"1.6.0_22-b22",1333822821155
java.specification.name,sysinfo,,,"Java Platform API Specification",1333822821155
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1333822821155
java.specification.version,sysinfo,,,"1.6",1333822821155
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1333822821155
java.version,sysinfo,,,"1.6.0_22",1333822821155
java.vm.info,sysinfo,,,"mixed mode",1333822821155
java.vm.name,sysinfo,,,"OpenJDK Client VM",1333822821155
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1333822821155
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1333822821155
java.vm.specification.version,sysinfo,,,"1.0",1333822821155
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1333822821155
java.vm.version,sysinfo,,,"20.0-b11",1333822821155
opened,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1333822823498
error,log,,,"Unable to create editor ID org.eclipse.cdt.ui.editor.CEditor: The file does not exist.",1333822824938
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1333822824976
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1333822824979
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1333822824994
closed,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1333822824995
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.close",1333822825000
error,log,,,"Unable to create editor ID org.eclipse.cdt.ui.editor.CEditor: The file does not exist.",1333822825333
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1333822825412
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1333822825416
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1333822825425
closed,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1333822825425
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.close",1333822825427
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1333822825593
closed,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1333822825597
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.close",1333822825600
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333822832299
started,bundle,org.eclipse.cdt.managedbuilder.ui,8.0.2.201202111925,"org.eclipse.cdt.managedbuilder.ui",1333822839584
started,bundle,org.eclipse.linuxtools.cdt.autotools.core,1.0.2.201202152032,"org.eclipse.linuxtools.cdt.autotools.core",1333822839927
started,bundle,org.eclipse.cdt.managedbuilder.gnu.ui,8.0.2.201202111925,"org.eclipse.cdt.managedbuilder.gnu.ui",1333822839958
started,bundle,org.rtems.cdt,1.4.0.200911301509,"org.rtems.cdt",1333822840005
started,bundle,org.eclipse.cdt.build.crossgcc,1.0.2.201202111925,"org.eclipse.cdt.build.crossgcc",1333822840086
started,bundle,org.eclipse.linuxtools.cdt.autotools.ui,1.0.1.201202152032,"org.eclipse.linuxtools.cdt.autotools.ui",1333822840367
started,bundle,org.eclipse.core.variables,3.2.500.v20110928-1503,"org.eclipse.core.variables",1333822847205
started,bundle,org.eclipse.debug.core,3.7.1.v20111129-2031,"org.eclipse.debug.core",1333822847541
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.newWizard",1333822848600
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333822848646
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1333822849852
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1333822854120
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1333822854166
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1333822854443
started,bundle,org.eclipse.cdt.codan.ui,2.0.1.201202111925,"org.eclipse.cdt.codan.ui",1333822854650
started,bundle,org.eclipse.cdt.codan.checkers.ui,1.0.0.201202111925,"org.eclipse.cdt.codan.checkers.ui",1333822854944
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1333822857658
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333822858782
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.newWizard",1333822873466
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333822873506
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1333822892394
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1333822892454
closed,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1333822892454
started,bundle,org.eclipse.cdt.mylyn.ui,3.6.0.v20110608-1400,"org.eclipse.cdt.mylyn.ui",1333822892486
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1333822907241
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1333822907314
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1333822909126
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1333822912202
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333822965435
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333822967052
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1333823039804
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333823039835
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333823044734
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1333823046750
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333823053210
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333823066483
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1333823067908
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333823067934
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333823071991
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333823072485
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333823073626
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333823074052
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333823077839
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333823080274
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333823095376
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333823096165
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333823101344
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333823102684
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333823106631
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333823108437
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333823111336
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333823112470
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333823120261
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333823129439
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333823130899
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildAll",1333823169208
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333823169765
